DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,20,-4,-31,2665281937,123,29,1675992722,AQI
2025-03-18 23:41:16-07:00,11.64,196.36100000000002,5.121,12.725999999999999,34.583999999999996,417.95,11.5,43.7,0.0,0.37,0.39,2.0,1.0,STAT,,,,,7.2128
2025-03-18 23:42:16-07:00,11.63,194.799,4.383,14.668500000000002,34.248,417.98,11.5,43.9,0.0,0.74,0.75,2.0,0.0,STAT,,,,,7.441599999999999
2025-03-18 23:43:16-07:00,11.63,195.04100000000003,5.031,14.1015,34.332,417.99,11.5,43.8,0.0,0.85,0.85,2.0,0.0,STAT,,,,,7.5464
2025-03-18 23:44:16-07:00,11.63,198.25300000000001,6.192,11.2245,36.144,418.0,11.5,43.4,0.0,0.72,0.73,2.0,0.0,STAT,,,,,7.804799999999999
2025-03-18 23:45:16-07:00,11.62,190.3,5.589,12.0645,36.66,418.0,11.5,43.4,0.0,0.34,0.4,2.0,0.0,STAT,,,,,7.604
2025-03-18 23:46:17-07:00,11.59,188.342,5.508,12.820500000000001,37.368,418.0,11.5,43.4,0.0,0.11,0.13,3.0,1.0,STAT,,,,,7.561600000000001
2025-03-18 23:47:17-07:00,11.58,196.94400000000002,6.147,12.768,37.547999999999995,417.92,11.5,43.4,0.0,0.07,0.07,3.0,1.0,STAT,,,,,7.565599999999999
2025-03-18 23:48:17-07:00,11.56,204.00600000000003,5.004,12.411000000000001,37.752,417.77,11.5,43.5,0.0,0.2,0.2,3.0,1.0,STAT,,,,,7.710400000000001
2025-03-18 23:49:17-07:00,11.55,192.95100000000002,4.428,12.432,37.763999999999996,417.92,11.5,43.7,0.0,0.51,0.51,3.0,1.0,STAT,,,,,7.9608
2025-03-18 23:50:17-07:00,11.55,194.161,5.13,12.0015,38.196,417.53,11.4,43.7,0.0,0.27,0.27,3.0,1.0,STAT,,,,,7.8552
2025-03-18 23:51:17-07:00,11.55,193.501,5.409,11.109,38.004,417.19,11.4,44.0,0.0,0.12,0.12,2.0,0.0,STAT,,,,,7.6968
2025-03-18 23:52:17-07:00,11.54,193.82,5.292,9.9855,42.156,417.07,11.4,44.0,0.0,0.31,0.31,2.0,1.0,STAT,,,,,8.6792
2025-03-18 23:53:17-07:00,11.53,192.412,5.6610000000000005,13.146,37.824,417.02,11.4,44.2,0.0,0.76,0.76,3.0,1.0,STAT,,,,,8.1728
2025-03-18 23:54:17-07:00,11.52,192.115,3.411,13.9545,38.988,417.01,11.4,44.6,0.08,0.69,0.69,3.0,2.0,STAT,,,,,8.3496
2025-03-18 23:55:18-07:00,11.49,191.026,4.59,12.222000000000001,37.452,417.0,11.4,44.5,0.15,0.86,1.2,2.0,1.0,STAT,,,,,8.1784
2025-03-18 23:56:18-07:00,11.46,197.52700000000002,6.597,12.820500000000001,35.796,417.0,11.3,44.3,0.05,0.46,0.76,2.0,1.0,STAT,,,,,7.527200000000001
2025-03-18 23:57:17-07:00,11.45,194.65600000000003,5.382000000000001,11.0565,36.815999999999995,417.0,11.3,44.0,0.01,0.25,0.35,2.0,0.0,STAT,,,,,7.563199999999999
2025-03-18 23:58:17-07:00,11.45,193.60000000000002,6.021000000000001,10.290000000000001,39.54,416.89,11.3,43.7,0.01,0.29,0.32,2.0,1.0,STAT,,,,,8.14
2025-03-18 23:59:17-07:00,11.45,193.578,5.274,11.896500000000001,39.275999999999996,416.9,11.3,44.2,0.0,0.71,0.72,3.0,1.0,STAT,,,,,8.4232
2025-03-19 00:00:17-07:00,11.44,190.025,4.581,12.3585,38.352,416.32,11.4,44.4,0.0,0.41,0.41,1.0,1.0,STAT,,,,,7.9984
2025-03-19 00:01:17-07:00,11.45,192.478,4.104,12.432,37.908,416.11,11.5,44.4,0.0,0.34,0.34,1.0,1.0,STAT,,,,,7.853600000000001
2025-03-19 00:02:18-07:00,11.45,193.094,4.932,10.521,37.992,416.04,11.6,44.2,0.04,0.47,0.47,0.0,0.0,STAT,,,,,7.9744
2025-03-19 00:03:18-07:00,11.46,188.87,3.6630000000000003,12.495000000000001,34.632,416.01,11.7,44.4,0.01,0.77,0.91,0.0,0.0,STAT,,,,,7.542400000000001
2025-03-19 00:04:18-07:00,11.5,201.234,5.337,13.020000000000001,36.672,416.28,11.8,43.9,0.03,0.68,0.78,0.0,0.0,STAT,,,,,7.878399999999999
2025-03-19 00:05:19-07:00,11.53,201.25600000000003,6.894,14.049000000000001,33.995999999999995,416.33,11.8,43.2,0.07,0.31,0.34,1.0,0.0,STAT,,,,,7.047199999999999
2025-03-19 00:06:19-07:00,11.55,208.65900000000002,7.083,12.663,36.9,416.76,11.8,43.2,0.02,0.61,0.62,0.0,0.0,STAT,,,,,7.868
2025-03-19 00:07:19-07:00,11.6,199.89200000000002,6.075,13.629000000000001,36.54,416.92,11.9,43.4,0.01,0.87,0.87,1.0,0.0,STAT,,,,,8.004
2025-03-19 00:08:19-07:00,11.63,196.46,4.553999999999999,11.991,36.876,416.97,12.0,43.4,0.0,0.74,0.74,0.0,0.0,STAT,,,,,7.967199999999999
2025-03-19 00:09:19-07:00,11.68,191.202,3.8880000000000003,10.689,35.448,416.99,12.2,43.5,0.06,0.83,0.83,0.0,-1.0,STAT,,,,,7.7536000000000005
2025-03-19 00:10:19-07:00,11.72,200.365,3.195,8.1585,36.324,417.0,12.3,42.6,0.02,0.54,0.54,-1.0,-1.0,STAT,,,,,7.6968000000000005
2025-03-19 00:11:19-07:00,11.78,200.39800000000002,6.462,9.681000000000001,37.26,417.0,12.3,42.6,0.01,0.38,1.26,0.0,0.0,STAT,,,,,7.756
2025-03-19 00:12:19-07:00,11.81,197.29600000000002,4.572,9.1245,37.512,417.0,12.3,42.2,0.05,0.83,1.11,0.0,0.0,STAT,,,,,8.166400000000001
2025-03-19 00:13:20-07:00,11.87,194.029,4.851,8.9985,37.368,417.0,12.5,42.4,0.03,1.16,1.25,0.0,0.0,STAT,,,,,8.401600000000002
2025-03-19 00:14:20-07:00,11.91,191.103,5.436,9.2715,36.263999999999996,417.0,12.6,41.9,0.12,0.88,0.91,0.0,-1.0,STAT,,,,,7.956799999999999
2025-03-19 00:15:20-07:00,11.95,194.018,6.408,9.6285,35.879999999999995,417.0,12.7,41.6,0.19,0.84,0.85,-1.0,-1.0,STAT,,,,,7.847999999999999
2025-03-19 00:16:20-07:00,12.01,190.11300000000003,5.6160000000000005,8.946,39.083999999999996,417.0,12.7,41.4,0.07,0.52,0.53,0.0,0.0,STAT,,,,,8.2328
2025-03-19 00:17:20-07:00,12.03,192.07100000000003,5.607,8.9355,40.008,417.0,12.6,41.3,0.02,0.41,0.41,0.0,0.0,STAT,,,,,8.329600000000001
2025-03-19 00:18:20-07:00,12.05,188.08900000000003,5.6160000000000005,9.5235,37.571999999999996,416.5,12.6,41.4,0.01,0.68,0.68,0.0,-1.0,STAT,,,,,8.058399999999999
2025-03-19 00:19:20-07:00,12.1,187.803,5.913,8.3895,38.087999999999994,416.42,12.6,41.2,0.0,0.49,0.49,0.0,0.0,STAT,,,,,8.009599999999999
2025-03-19 00:20:20-07:00,12.12,185.64700000000002,4.518,9.1245,37.656,416.18,12.6,41.1,0.0,0.36,0.44,0.0,0.0,STAT,,,,,7.8192
2025-03-19 00:21:20-07:00,12.13,182.127,6.129,8.137500000000001,38.952,416.57,12.6,40.9,0.18,0.6,0.81,0.0,0.0,STAT,,,,,8.2704
2025-03-19 00:22:21-07:00,12.13,195.18400000000003,7.29,8.946,37.344,416.85,12.6,40.7,0.08,0.28,0.38,1.0,0.0,STAT,,,,,7.692800000000001
2025-03-19 00:23:21-07:00,12.14,189.77200000000002,5.742,7.591500000000001,38.52,416.95,12.6,40.4,0.03,0.57,0.74,0.0,0.0,STAT,,,,,8.16
2025-03-19 00:24:21-07:00,12.14,187.88000000000002,6.003,9.302999999999999,39.708000000000006,416.98,12.5,40.4,0.01,0.25,0.36,2.0,1.0,STAT,,,,,8.1416
2025-03-19 00:25:21-07:00,12.14,185.977,4.014,10.6575,37.56,416.99,12.5,40.5,0.0,0.13,0.16,1.0,0.0,STAT,,,,,7.6160000000000005
2025-03-19 00:26:21-07:00,12.14,174.16300000000004,4.131,10.5315,38.388,416.78,12.5,40.7,0.1,0.28,0.29,0.0,0.0,STAT,,,,,7.9016
2025-03-19 00:27:21-07:00,12.14,171.32500000000002,5.625,11.109,35.123999999999995,416.27,12.6,40.7,0.12,0.5,0.5,0.0,0.0,STAT,,,,,7.424799999999999
2025-03-19 00:28:21-07:00,12.14,172.953,4.995,10.027500000000002,35.315999999999995,416.1,12.6,40.5,0.04,0.53,0.53,0.0,0.0,STAT,,,,,7.4872
2025-03-19 00:29:21-07:00,12.13,180.235,3.762,11.466000000000001,33.756,416.32,12.6,40.8,0.01,0.36,0.36,0.0,-1.0,STAT,,,,,7.039200000000001
2025-03-19 00:30:21-07:00,12.13,180.862,6.408,11.434500000000002,33.384,416.44,12.6,40.7,0.0,0.12,0.33,0.0,0.0,STAT,,,,,6.7728
2025-03-19 00:31:22-07:00,12.13,178.56300000000002,5.229,10.2585,32.64,416.8,12.7,40.6,0.0,0.2,0.42,0.0,0.0,STAT,,,,,6.688000000000001
2025-03-19 00:32:22-07:00,12.12,180.77400000000003,6.201,10.4685,33.48,417.14,12.6,40.5,0.0,0.35,0.61,0.0,0.0,STAT,,,,,6.976
2025-03-19 00:33:22-07:00,12.12,177.16600000000003,5.4,10.709999999999999,37.14,417.05,12.6,40.8,0.0,0.38,0.55,1.0,0.0,STAT,,,,,7.732000000000001
2025-03-19 00:34:22-07:00,12.12,177.30900000000003,4.572,10.122000000000002,34.692,417.02,12.6,41.0,0.0,0.21,0.48,0.0,0.0,STAT,,,,,7.106400000000001
2025-03-19 00:35:22-07:00,12.12,179.53100000000003,5.49,8.82,36.384,416.92,12.6,40.4,0.0,0.33,0.51,0.0,0.0,STAT,,,,,7.540800000000001
2025-03-19 00:36:22-07:00,12.12,187.66,5.265,9.2295,36.756,416.32,12.5,40.4,0.24,0.74,0.97,1.0,0.0,STAT,,,,,7.9432
2025-03-19 00:37:22-07:00,12.12,192.258,5.004,10.2375,37.32,416.73,12.5,40.7,0.08,0.33,0.48,2.0,0.0,STAT,,,,,7.728000000000001
2025-03-19 00:38:23-07:00,12.12,188.199,4.77,12.6735,35.484,416.91,12.4,41.1,0.03,0.71,0.76,2.0,0.0,STAT,,,,,7.6648000000000005
2025-03-19 00:39:23-07:00,12.12,180.51000000000002,6.309,10.626,37.176,416.97,12.4,40.5,0.01,0.61,0.73,1.0,0.0,STAT,,,,,7.923200000000001
2025-03-19 00:40:23-07:00,12.11,175.19700000000003,4.455,10.5315,37.224,417.34,12.4,40.4,0.0,0.42,0.74,2.0,1.0,STAT,,,,,7.7808
2025-03-19 00:41:24-07:00,12.07,179.949,5.139,12.0645,36.732,417.25,12.3,40.6,0.0,0.47,0.88,2.0,1.0,STAT,,,,,7.7224
2025-03-19 00:42:24-07:00,12.05,192.08200000000002,4.887,11.445,35.315999999999995,417.09,12.4,40.8,0.0,0.2,0.34,2.0,0.0,STAT,,,,,7.223199999999999
2025-03-19 00:43:24-07:00,12.04,194.348,5.238,11.466000000000001,37.752,417.61,12.3,40.4,0.02,0.52,0.66,2.0,1.0,STAT,,,,,7.966400000000001
2025-03-19 00:44:24-07:00,12.03,188.26500000000001,5.562,12.831000000000001,34.716,417.86,12.3,40.8,0.21,0.74,0.79,1.0,1.0,STAT,,,,,7.535200000000001
2025-03-19 00:45:24-07:00,11.98,187.44000000000003,6.309,14.038499999999999,33.647999999999996,418.33,12.1,40.7,0.1,0.53,0.54,3.0,1.0,STAT,,,,,7.1536
2025-03-19 00:46:25-07:00,11.95,180.18000000000004,7.884,13.902000000000001,35.808,418.12,12.0,41.1,0.03,0.42,0.55,4.0,2.0,STAT,,,,,7.4976
2025-03-19 00:47:20-07:00,11.9,188.15500000000003,6.7410000000000005,13.818000000000001,35.1,417.69,11.9,41.3,0.32,0.9,1.02,4.0,1.0,STAT,,,,,7.74
2025-03-19 00:48:20-07:00,11.86,187.95700000000002,5.6160000000000005,15.33,32.376,417.47,11.8,41.3,0.11,0.91,0.95,4.0,2.0,STAT,,,,,7.2032
2025-03-19 00:49:20-07:00,11.8,184.019,5.706,12.957,34.391999999999996,417.17,11.7,41.5,0.04,0.75,0.77,4.0,2.0,STAT,,,,,7.478399999999999
2025-03-19 00:50:20-07:00,11.76,183.90900000000002,6.057,14.259,32.58,418.3,11.7,41.7,0.17,0.73,0.74,4.0,1.0,STAT,,,,,7.1
2025-03-19 00:51:20-07:00,11.69,173.48100000000002,7.938000000000001,14.1015,32.616,418.79,11.6,41.6,0.05,0.82,0.82,4.0,2.0,STAT,,,,,7.1792
2025-03-19 00:52:20-07:00,11.65,176.627,5.867999999999999,15.2565,32.58,418.92,11.6,41.3,0.27,0.92,0.92,4.0,2.0,STAT,,,,,7.252
2025-03-19 00:53:21-07:00,11.58,175.14200000000002,6.6690000000000005,15.309000000000001,32.448,418.43,11.5,41.2,0.17,0.53,0.95,5.0,2.0,STAT,,,,,6.913600000000001
2025-03-19 00:54:22-07:00,11.52,167.83800000000002,5.121,13.4085,34.728,418.15,11.5,41.3,0.18,0.51,0.66,4.0,2.0,STAT,,,,,7.353600000000001
2025-03-19 00:55:22-07:00,11.47,169.983,4.77,15.708000000000002,31.968,418.05,11.4,41.5,0.06,0.33,0.38,4.0,2.0,STAT,,,,,6.6576
2025-03-19 00:56:22-07:00,11.4,173.745,5.292,14.920500000000002,33.083999999999996,418.27,11.3,41.3,0.02,0.63,0.65,4.0,3.0,STAT,,,,,7.120799999999999
2025-03-19 00:57:22-07:00,11.35,175.054,4.824000000000001,14.511000000000001,35.412,417.93,11.2,41.4,0.01,0.34,0.57,5.0,3.0,STAT,,,,,7.3544
2025-03-19 00:58:22-07:00,11.28,173.162,5.805000000000001,14.521500000000001,36.36,417.67,11.2,41.8,0.16,0.51,0.84,4.0,3.0,STAT,,,,,7.680000000000001
2025-03-19 00:59:22-07:00,11.23,174.54800000000003,5.301,16.0755,33.516,417.81,11.1,41.7,0.29,0.94,1.04,4.0,2.0,STAT,,,,,7.4552
2025-03-19 01:00:22-07:00,11.17,172.48000000000002,5.994000000000001,15.6555,36.06,417.47,11.1,41.5,0.1,0.54,0.75,5.0,2.0,STAT,,,,,7.644000000000001
2025-03-19 01:01:23-07:00,11.11,174.79000000000002,5.7780000000000005,15.823500000000001,34.884,417.36,11.1,41.5,0.99,1.54,1.77,5.0,2.0,STAT,,,,,8.2088
2025-03-19 01:02:23-07:00,11.06,169.994,5.049,17.808000000000003,32.112,417.13,11.0,41.5,1.41,2.32,2.45,5.0,3.0,STAT,,,,,8.278400000000001
2025-03-19 01:03:24-07:00,11.0,172.12800000000001,5.3100000000000005,16.086000000000002,34.056,417.54,10.9,41.6,1.8,2.88,2.93,5.0,2.0,STAT,,,,,9.1152
2025-03-19 01:04:24-07:00,10.96,172.75500000000002,7.38,17.451,33.083999999999996,418.13,10.9,41.7,1.12,2.47,2.48,4.0,2.0,STAT,,,,,8.5928
2025-03-19 01:05:24-07:00,10.89,188.276,8.757000000000001,17.860500000000002,32.748,418.69,10.9,41.6,4.28,7.69,7.83,5.0,3.0,STAT,,,,,12.701600000000001
2025-03-19 01:06:24-07:00,10.86,277.321,6.453,17.6295,32.52,418.89,10.8,41.6,1.7,3.36,3.41,6.0,3.0,STAT,,,,,9.192000000000002
2025-03-19 01:07:24-07:00,10.79,246.70800000000003,5.58,16.905,32.736,418.96,10.7,41.7,0.57,1.6,1.62,5.0,2.0,STAT,,,,,7.8272
2025-03-19 01:08:24-07:00,10.76,209.77,5.904,17.22,33.779999999999994,419.02,10.7,41.7,0.19,0.68,0.94,5.0,2.0,STAT,,,,,7.299999999999999
2025-03-19 01:09:24-07:00,10.71,192.335,6.156,15.582,37.992,418.36,10.6,41.7,0.06,0.65,0.73,4.0,3.0,STAT,,,,,8.1184
2025-03-19 01:10:25-07:00,10.67,184.591,5.13,18.144000000000002,34.848,418.48,10.6,42.2,10.21,17.1,18.69,5.0,3.0,STAT,,,,,20.6496
2025-03-19 01:11:26-07:00,10.63,174.27300000000002,4.086,19.656,32.136,418.32,10.7,42.2,9.8,15.83,16.95,4.0,2.0,STAT,,,,,19.0912
2025-03-19 01:12:26-07:00,10.58,175.032,4.8149999999999995,18.879,31.223999999999997,418.11,10.6,42.3,4.37,7.35,7.89,5.0,2.0,STAT,,,,,12.1248
2025-03-19 01:13:26-07:00,10.55,179.97100000000003,4.77,18.049500000000002,33.168,418.62,10.6,42.3,1.61,3.06,3.24,3.0,2.0,STAT,,,,,9.081600000000002
2025-03-19 01:14:26-07:00,10.51,171.941,5.4270000000000005,17.7345,31.308,418.87,10.6,42.3,0.54,1.14,1.2,4.0,1.0,STAT,,,,,7.1736
2025-03-19 01:15:26-07:00,10.47,170.335,5.112,17.136000000000003,31.284,418.95,10.5,42.3,0.47,1.29,1.43,4.0,1.0,STAT,,,,,7.2888
2025-03-19 01:16:26-07:00,10.45,172.65600000000003,5.678999999999999,16.3065,34.752,418.98,10.5,42.4,0.25,1.03,1.08,4.0,2.0,STAT,,,,,7.774400000000001
2025-03-19 01:17:26-07:00,10.42,167.70600000000002,4.680000000000001,16.317,35.736,419.5,10.5,43.1,0.45,1.13,1.14,4.0,3.0,STAT,,,,,8.0512
2025-03-19 01:18:26-07:00,10.38,169.62,6.228,13.786500000000002,36.108,419.82,10.6,42.7,0.15,1.04,1.05,3.0,2.0,STAT,,,,,8.0536
2025-03-19 01:19:26-07:00,10.36,175.362,6.795,15.435,34.212,420.05,10.6,42.7,0.3,1.13,1.13,3.0,1.0,STAT,,,,,7.746400000000001
2025-03-19 01:20:27-07:00,10.35,176.484,5.517,16.4955,35.268,420.02,10.6,42.5,0.21,1.12,1.13,3.0,2.0,STAT,,,,,7.9496
2025-03-19 01:21:27-07:00,10.32,180.88400000000001,5.4,17.115000000000002,33.42,420.01,10.5,42.5,0.08,0.98,0.98,3.0,1.0,STAT,,,,,7.468000000000001
2025-03-19 01:22:27-07:00,10.28,177.94700000000003,6.723,16.17,34.752,420.0,10.5,42.2,0.23,0.8,0.84,3.0,2.0,STAT,,,,,7.590400000000001
2025-03-19 01:23:28-07:00,10.26,173.448,7.137,15.645000000000001,34.547999999999995,420.0,10.4,42.2,0.17,0.93,1.06,3.0,2.0,STAT,,,,,7.653599999999999
2025-03-19 01:24:23-07:00,10.25,173.99800000000002,5.157000000000001,16.548000000000002,34.668,419.52,10.4,42.6,0.37,0.98,1.26,3.0,2.0,STAT,,,,,7.7176
2025-03-19 01:25:24-07:00,10.24,174.251,7.3709999999999996,14.8995,32.891999999999996,419.18,10.5,42.6,0.17,0.8,0.97,2.0,1.0,STAT,,,,,7.218399999999999
2025-03-19 01:26:24-07:00,10.22,174.735,6.084,14.700000000000001,35.832,418.45,10.4,42.7,0.06,0.44,0.49,2.0,1.0,STAT,,,,,7.518400000000001
2025-03-19 01:27:24-07:00,10.18,173.25,5.904,16.3905,33.696,418.7,10.4,42.6,0.02,0.66,0.68,3.0,1.0,STAT,,,,,7.267200000000001
2025-03-19 01:28:24-07:00,10.16,168.13500000000002,6.309,14.1015,36.779999999999994,419.19,10.5,42.6,0.16,0.83,0.83,3.0,2.0,STAT,,,,,8.02
2025-03-19 01:29:24-07:00,10.15,170.412,5.022,14.7735,36.936,419.23,10.4,42.9,0.05,0.7,0.83,3.0,2.0,STAT,,,,,7.9472
2025-03-19 01:30:24-07:00,10.15,169.257,7.965,14.8785,34.152,419.73,10.4,42.6,0.02,0.35,0.46,3.0,1.0,STAT,,,,,7.110400000000001
2025-03-19 01:31:24-07:00,10.13,168.38800000000003,7.011,16.852500000000003,32.988,419.9,10.4,42.8,0.01,0.41,0.45,4.0,1.0,STAT,,,,,6.9256
2025-03-19 01:32:24-07:00,10.08,171.07200000000003,6.9479999999999995,15.414,33.876,419.97,10.4,42.4,0.04,0.51,0.52,3.0,2.0,STAT,,,,,7.1832
2025-03-19 01:33:25-07:00,10.07,168.14600000000002,5.678999999999999,16.8,33.455999999999996,419.99,10.3,42.5,0.01,0.47,0.48,4.0,2.0,STAT,,,,,7.0672
2025-03-19 01:34:25-07:00,10.06,171.03900000000002,7.434,16.38,33.0,419.49,10.3,42.6,0.0,0.17,0.17,3.0,1.0,STAT,,,,,6.736000000000001
2025-03-19 01:35:25-07:00,10.04,171.204,5.346,15.193500000000002,35.352,419.47,10.4,42.9,0.18,0.82,0.82,2.0,2.0,STAT,,,,,7.726399999999999
2025-03-19 01:36:25-07:00,10.03,170.841,5.103,15.855,33.768,419.77,10.4,42.9,0.06,0.33,0.33,2.0,1.0,STAT,,,,,7.017600000000001
2025-03-19 01:37:25-07:00,10.0,170.786,6.867,16.7475,33.239999999999995,419.92,10.4,43.0,0.02,0.13,0.13,2.0,2.0,STAT,,,,,6.752
2025-03-19 01:38:25-07:00,9.97,181.29100000000003,6.012,15.823500000000001,33.924,419.97,10.4,42.8,0.01,0.4,0.67,2.0,1.0,STAT,,,,,7.104800000000001
2025-03-19 01:39:25-07:00,9.96,186.71400000000003,5.166,16.002000000000002,35.112,419.99,10.4,42.9,0.0,0.31,0.73,2.0,1.0,STAT,,,,,7.270400000000001
2025-03-19 01:40:25-07:00,9.95,181.81900000000002,4.437,16.884,35.136,420.0,10.4,42.8,0.0,0.36,0.5,3.0,1.0,STAT,,,,,7.315200000000001
2025-03-19 01:41:25-07:00,9.95,171.567,3.6,16.842,35.112,420.0,10.4,42.8,0.0,0.51,0.56,2.0,1.0,STAT,,,,,7.4304000000000014
2025-03-19 01:42:26-07:00,9.94,168.179,4.914,15.5715,33.36,420.0,10.4,43.1,0.0,0.61,0.62,2.0,1.0,STAT,,,,,7.16
2025-03-19 01:43:26-07:00,9.92,167.629,5.652,16.2855,33.612,420.0,10.4,43.0,0.0,0.87,1.03,3.0,1.0,STAT,,,,,7.4184
2025-03-19 01:44:26-07:00,9.88,172.645,6.246,17.387999999999998,33.672,420.35,10.4,43.2,0.0,0.47,0.92,2.0,2.0,STAT,,,,,7.1104
2025-03-19 01:45:26-07:00,9.87,178.585,6.489,17.7555,31.368,420.77,10.3,43.3,0.0,0.45,0.74,2.0,0.0,STAT,,,,,6.6336
2025-03-19 01:46:26-07:00,9.86,181.14800000000002,6.102,16.096500000000002,35.556,420.92,10.3,43.6,0.0,0.38,0.48,2.0,1.0,STAT,,,,,7.4152000000000005
2025-03-19 01:47:26-07:00,9.85,176.88000000000002,7.226999999999999,18.207,32.315999999999995,420.97,10.3,43.9,0.36,0.71,0.98,2.0,2.0,STAT,,,,,7.031199999999999
2025-03-19 01:48:26-07:00,9.85,180.36700000000002,5.283,18.5745,31.055999999999997,421.34,10.4,43.4,0.64,1.04,1.21,2.0,1.0,STAT,,,,,7.0432
2025-03-19 01:49:27-07:00,9.84,178.47500000000002,5.886,18.144000000000002,32.1,421.15,10.4,43.3,0.31,1.09,1.15,2.0,1.0,STAT,,,,,7.292000000000001
2025-03-19 01:50:27-07:00,9.83,174.504,5.724,18.249,32.687999999999995,421.05,10.4,43.6,0.54,1.42,1.44,2.0,1.0,STAT,,,,,7.6735999999999995
2025-03-19 01:51:28-07:00,9.81,171.061,5.922000000000001,17.7345,31.055999999999997,421.02,10.4,43.9,0.6,1.37,1.38,2.0,1.0,STAT,,,,,7.3072
2025-03-19 01:52:28-07:00,9.78,166.02300000000002,6.849,16.9995,30.624,421.24,10.4,43.6,0.65,1.49,1.64,1.0,2.0,STAT,,,,,7.316800000000001
2025-03-19 01:53:28-07:00,9.76,170.87400000000002,3.4379999999999997,19.236,28.512,421.73,10.4,43.6,0.8,1.57,1.61,2.0,1.0,STAT,,,,,6.958400000000001
2025-03-19 01:54:29-07:00,9.76,175.626,7.128,16.8,32.256,421.65,10.4,43.4,0.93,1.68,1.97,1.0,1.0,STAT,,,,,7.7952
2025-03-19 01:55:29-07:00,9.76,176.462,4.662,17.157,30.54,421.26,10.4,43.4,0.98,1.9,2.11,1.0,1.0,STAT,,,,,7.628
2025-03-19 01:56:29-07:00,9.75,177.18800000000002,7.209,15.876,29.723999999999997,421.36,10.4,43.3,0.96,1.41,1.52,1.0,0.0,STAT,,,,,7.0728
2025-03-19 01:57:29-07:00,9.75,177.144,4.878,15.4875,31.331999999999997,421.57,10.5,43.3,0.62,1.16,1.2,1.0,1.0,STAT,,,,,7.1944
2025-03-19 01:58:29-07:00,9.75,177.18800000000002,5.58,17.398500000000002,31.247999999999998,421.24,10.5,43.2,0.83,1.14,1.26,2.0,1.0,STAT,,,,,7.1616
2025-03-19 01:59:29-07:00,9.74,179.05800000000002,6.444,16.3275,30.9,421.08,10.5,43.3,0.81,1.26,1.55,2.0,1.0,STAT,,,,,7.188
2025-03-19 02:00:29-07:00,9.74,181.35700000000003,6.165,16.548000000000002,30.407999999999998,421.03,10.4,43.2,0.66,1.16,1.35,2.0,1.0,STAT,,,,,7.0096
2025-03-19 02:01:30-07:00,9.73,182.45700000000002,4.338,17.2725,34.224,421.55,10.4,43.0,0.75,1.37,1.49,3.0,1.0,STAT,,,,,7.940799999999999
2025-03-19 02:02:30-07:00,9.73,179.828,5.985,14.259,33.312,421.7,10.4,43.0,0.38,1.13,1.24,2.0,1.0,STAT,,,,,7.5664
2025-03-19 02:03:30-07:00,9.72,182.25900000000001,4.878,16.4955,30.084,421.65,10.4,42.8,0.18,1.09,1.17,2.0,0.0,STAT,,,,,6.8888
2025-03-19 02:04:30-07:00,9.69,183.018,4.293,16.884,33.492,421.88,10.4,43.0,0.4,1.26,1.45,2.0,2.0,STAT,,,,,7.7063999999999995
2025-03-19 02:05:29-07:00,9.67,176.143,5.274,19.120500000000003,30.384,421.96,10.4,43.2,0.24,1.15,1.21,2.0,2.0,STAT,,,,,6.9968
2025-03-19 02:06:29-07:00,9.66,175.45000000000002,6.3,18.879,27.552,422.53,10.4,43.2,0.61,1.45,1.48,2.0,1.0,STAT,,,,,6.670400000000001
2025-03-19 02:07:29-07:00,9.66,178.70600000000002,6.822,17.7345,29.604,422.83,10.4,43.1,0.37,1.46,1.56,2.0,0.0,STAT,,,,,7.0888
2025-03-19 02:08:29-07:00,9.66,179.56400000000002,5.589,18.69,28.26,422.59,10.4,43.0,0.49,1.42,1.71,2.0,1.0,STAT,,,,,6.788000000000001
2025-03-19 02:09:29-07:00,9.65,180.25700000000003,5.508,16.9995,31.308,422.56,10.4,42.9,0.75,2.08,2.17,2.0,1.0,STAT,,,,,7.925600000000001
2025-03-19 02:10:31-07:00,9.65,179.79500000000002,7.272,17.997,31.259999999999998,422.47,10.3,42.9,0.7,1.8,2.04,2.0,0.0,STAT,,,,,7.692
2025-03-19 02:11:31-07:00,9.64,182.127,5.085000000000001,19.467,31.212,422.81,10.3,43.2,0.9,1.64,2.04,2.0,1.0,STAT,,,,,7.5544
2025-03-19 02:12:31-07:00,9.63,183.282,2.196,21.0315,30.156,423.09,10.3,43.7,0.65,1.38,1.53,2.0,2.0,STAT,,,,,7.1352
2025-03-19 02:13:32-07:00,9.62,185.49300000000002,5.112,18.616500000000002,29.136,423.68,10.3,43.1,0.49,1.36,1.41,3.0,2.0,STAT,,,,,6.9152000000000005
2025-03-19 02:14:32-07:00,9.59,182.44600000000003,6.408,17.7345,29.676,423.34,10.3,43.1,0.64,1.51,1.63,3.0,1.0,STAT,,,,,7.1432
2025-03-19 02:15:32-07:00,9.57,203.137,5.67,19.194000000000003,29.628,423.12,10.3,43.5,0.43,1.49,1.71,2.0,0.0,STAT,,,,,7.1176
2025-03-19 02:16:32-07:00,9.56,211.67300000000003,3.7350000000000003,21.8295,27.456,423.47,10.3,44.0,0.63,1.49,1.57,2.0,0.0,STAT,,,,,6.6832
