DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,139,-30,1585130552,119,26,4024907249,AQI
2025-03-11 16:53:55-07:00,5.9,285.76900000000006,18.432000000000002,28.308000000000003,11.04,436.98,7.5,77.8,6.91,12.28,13.1,16.0,STAT,,,,,12.032
2025-03-11 16:54:56-07:00,5.92,285.879,18.198,29.022000000000002,9.408,436.99,7.5,77.9,6.5,11.63,12.19,17.0,STAT,,,,,11.1856
2025-03-11 16:55:56-07:00,5.95,288.25500000000005,15.696000000000002,29.6415,10.572000000000001,437.0,7.5,77.7,6.62,11.91,12.35,17.0,STAT,,,,,11.6424
2025-03-11 16:56:52-07:00,5.97,287.57300000000004,15.975,28.119000000000003,11.531999999999998,437.0,7.6,77.5,6.38,12.14,13.17,17.0,STAT,,,,,12.018400000000002
2025-03-11 16:57:52-07:00,5.99,287.6170000000001,17.235,27.887999999999998,11.16,437.0,7.6,77.5,6.0,11.04,11.42,16.0,STAT,,,,,11.064
2025-03-11 16:58:52-07:00,6.0,296.098,15.966,26.858999999999998,11.964,436.35,7.6,77.5,6.33,11.57,12.38,17.0,STAT,,,,,11.648800000000001
2025-03-11 16:59:52-07:00,6.0,352.704,16.641,26.7435,12.924,436.12,7.6,77.6,6.18,11.72,12.5,18.0,STAT,,,,,11.9608
2025-03-11 17:00:52-07:00,6.0,335.40100000000007,19.404,29.053500000000003,9.347999999999999,436.2,7.6,77.6,6.11,11.69,12.3,15.0,STAT,,,,,11.2216
2025-03-11 17:01:53-07:00,6.04,309.639,18.612000000000002,27.678,10.164,436.72,7.7,77.6,6.55,11.7,12.28,17.0,STAT,,,,,11.3928
2025-03-11 17:02:53-07:00,6.07,292.09400000000005,18.513,27.762000000000004,10.596,436.9,7.7,77.7,6.37,12.2,12.93,16.0,STAT,,,,,11.8792
2025-03-11 17:03:53-07:00,6.08,290.466,18.648,27.3945,9.996,436.97,7.7,77.8,6.6,11.79,12.34,15.0,STAT,,,,,11.4312
2025-03-11 17:04:53-07:00,6.1,288.134,17.73,28.245,9.443999999999999,436.58,7.7,77.5,6.59,11.97,12.54,15.0,STAT,,,,,11.4648
2025-03-11 17:05:53-07:00,6.11,283.899,16.767,26.617500000000003,8.532,436.2,7.8,77.4,6.68,12.25,12.88,17.0,STAT,,,,,11.506400000000001
2025-03-11 17:06:54-07:00,6.14,283.624,17.37,28.749,10.319999999999999,436.07,7.8,77.4,6.34,11.72,12.53,18.0,STAT,,,,,11.440000000000001
2025-03-11 17:07:54-07:00,6.17,287.16600000000005,20.259,27.195,10.596,436.03,7.8,77.3,5.96,10.85,11.46,17.0,STAT,,,,,10.799199999999999
2025-03-11 17:08:54-07:00,6.19,282.084,20.637,27.520500000000002,15.636,436.01,7.8,77.2,5.93,11.02,12.06,17.0,STAT,,,,,11.943200000000001
2025-03-11 17:09:54-07:00,6.2,278.83900000000006,17.37,26.491500000000002,14.747999999999998,436.0,7.8,77.3,6.02,11.09,12.02,18.0,STAT,,,,,11.8216
2025-03-11 17:10:54-07:00,6.21,277.73900000000003,15.722999999999999,24.706500000000002,15.347999999999999,435.59,7.8,77.4,5.61,10.54,11.33,18.0,STAT,,,,,11.5016
2025-03-11 17:11:54-07:00,6.24,275.09900000000005,13.302,25.326,13.38,435.21,7.8,77.3,5.48,9.12,9.78,19.0,STAT,,,,,9.972
2025-03-11 17:12:54-07:00,6.27,276.65000000000003,12.501000000000001,26.134500000000003,13.547999999999998,434.49,7.9,77.1,5.24,8.3,9.58,20.0,STAT,,,,,9.3496
2025-03-11 17:13:55-07:00,6.29,270.6,15.840000000000002,25.809,14.16,433.72,7.9,77.0,4.9,7.89,8.91,17.0,STAT,,,,,9.144
2025-03-11 17:14:55-07:00,6.3,267.795,15.615000000000002,28.476000000000003,12.264000000000001,433.17,7.9,77.0,4.92,8.78,9.83,17.0,STAT,,,,,9.4768
2025-03-11 17:15:55-07:00,6.31,260.502,15.084000000000001,25.305000000000003,12.468,432.48,7.9,76.9,4.18,7.68,8.04,17.0,STAT,,,,,8.6376
2025-03-11 17:16:57-07:00,6.31,264.57200000000006,14.553000000000003,24.233999999999998,13.668000000000001,432.17,7.9,77.0,4.12,8.35,8.6,17.0,STAT,,,,,9.4136
2025-03-11 17:17:57-07:00,6.32,276.045,13.851,24.066000000000003,15.756,432.06,8.0,76.8,4.79,8.95,9.4,17.0,STAT,,,,,10.3112
2025-03-11 17:18:57-07:00,6.36,272.78900000000004,13.284,25.273500000000002,14.58,432.02,8.0,76.8,4.67,8.36,8.65,17.0,STAT,,,,,9.604
2025-03-11 17:19:57-07:00,6.38,269.39000000000004,14.940000000000001,22.785,18.012,432.01,7.9,76.5,4.21,7.76,7.86,17.0,STAT,,,,,9.810400000000001
2025-03-11 17:20:57-07:00,6.4,272.14000000000004,13.770000000000001,21.882,18.624,431.92,7.9,76.4,3.41,7.3,8.93,17.0,STAT,,,,,9.5648
2025-03-11 17:21:59-07:00,6.4,282.49100000000004,14.562,23.855999999999998,16.464,431.32,8.0,76.5,3.75,6.97,7.8,17.0,STAT,,,,,8.8688
2025-03-11 17:22:59-07:00,6.41,289.245,14.886,25.683000000000003,15.0,431.11,7.9,76.4,4.2,7.28,7.86,18.0,STAT,,,,,8.824000000000002
2025-03-11 17:23:59-07:00,6.41,284.39400000000006,12.222,25.578,13.824,431.04,7.9,76.6,3.39,6.96,7.15,19.0,STAT,,,,,8.3328
2025-03-11 17:24:59-07:00,6.42,271.898,11.835,24.727500000000003,13.116,431.01,8.0,76.6,3.34,6.29,6.46,18.0,STAT,,,,,7.655200000000001
2025-03-11 17:25:59-07:00,6.42,275.033,11.565,26.449500000000004,12.96,431.0,7.9,76.3,3.81,6.77,7.19,18.0,STAT,,,,,8.008000000000001
2025-03-11 17:26:54-07:00,6.45,266.387,11.772,26.502,11.424,430.86,7.9,76.2,4.44,7.68,8.18,17.0,STAT,,,,,8.4288
2025-03-11 17:27:54-07:00,6.46,257.345,12.06,25.305000000000003,13.139999999999999,430.39,7.9,76.3,3.35,6.92,7.48,17.0,STAT,,,,,8.164000000000001
2025-03-11 17:28:54-07:00,6.48,256.927,12.626999999999999,24.7695,14.304,430.14,7.8,76.1,3.46,6.97,7.26,16.0,STAT,,,,,8.436800000000002
2025-03-11 17:29:54-07:00,6.49,257.774,12.393,22.155,17.543999999999997,430.05,7.8,76.2,3.19,6.53,6.62,17.0,STAT,,,,,8.7328
2025-03-11 17:30:54-07:00,6.49,256.57500000000005,12.834,23.94,17.772,429.44,7.8,76.3,3.09,6.33,6.36,17.0,STAT,,,,,8.6184
2025-03-11 17:31:55-07:00,6.47,254.012,12.816,24.160500000000003,16.968,428.8,7.8,76.3,2.81,6.18,6.19,16.0,STAT,,,,,8.3376
2025-03-11 17:32:57-07:00,6.45,248.49000000000004,12.213000000000001,22.680000000000003,18.876,428.28,7.8,76.4,3.75,6.66,6.67,17.0,STAT,,,,,9.103200000000001
2025-03-11 17:33:57-07:00,6.43,247.02700000000002,11.376000000000001,22.3125,16.272,427.88,7.7,76.4,3.63,6.94,7.31,17.0,STAT,,,,,8.8064
2025-03-11 17:34:57-07:00,6.42,246.24600000000004,11.817,22.974,13.272,427.6,7.7,76.6,2.89,6.36,6.88,16.0,STAT,,,,,7.742400000000002
2025-03-11 17:35:57-07:00,6.42,242.89100000000002,9.801,23.814,14.136,427.86,7.7,76.7,2.96,6.43,6.86,17.0,STAT,,,,,7.9712
2025-03-11 17:36:57-07:00,6.42,249.23800000000003,11.871,24.108,14.304,427.95,7.8,76.5,2.98,5.87,6.2,17.0,STAT,,,,,7.556800000000001
2025-03-11 17:37:57-07:00,6.42,255.68400000000003,10.089,24.3915,15.252,427.98,7.7,76.6,3.61,6.06,6.17,19.0,STAT,,,,,7.8984000000000005
2025-03-11 17:38:57-07:00,6.41,254.24300000000002,10.998000000000001,25.546499999999998,11.964,427.99,7.7,76.9,3.24,6.63,6.83,18.0,STAT,,,,,7.6968000000000005
2025-03-11 17:39:58-07:00,6.41,259.91900000000004,9.324,24.4755,13.799999999999999,428.0,7.7,76.8,3.76,6.58,6.7,19.0,STAT,,,,,8.024000000000001
2025-03-11 17:40:58-07:00,6.41,259.545,11.781,26.1555,11.819999999999999,428.07,7.7,77.0,3.75,7.62,7.93,17.0,STAT,,,,,8.46
2025-03-11 17:41:58-07:00,6.41,262.32800000000003,12.204,26.313,8.963999999999999,428.03,7.8,77.0,4.31,7.89,8.0,17.0,STAT,,,,,8.104800000000001
2025-03-11 17:42:59-07:00,6.41,264.781,13.077,26.617500000000003,11.676,428.33,7.8,76.7,3.89,6.93,7.28,17.0,STAT,,,,,7.879200000000001
2025-03-11 17:43:59-07:00,6.41,258.269,12.726,27.352500000000003,10.835999999999999,428.76,7.8,76.8,4.11,7.65,8.14,17.0,STAT,,,,,8.2872
2025-03-11 17:44:59-07:00,6.41,301.257,12.384,26.355000000000004,10.176,428.83,7.7,77.0,4.82,8.81,9.09,18.0,STAT,,,,,9.083200000000001
2025-03-11 17:45:59-07:00,6.41,299.431,12.789000000000001,25.4415,11.915999999999999,428.86,7.7,76.7,4.12,7.61,7.7,18.0,STAT,,,,,8.471200000000001
2025-03-11 17:46:59-07:00,6.41,283.613,12.6,24.8745,14.219999999999999,428.85,7.7,76.6,4.37,7.3,7.53,18.0,STAT,,,,,8.684
2025-03-11 17:47:58-07:00,6.41,271.612,11.826,24.990000000000002,16.008,428.65,7.7,76.4,4.57,7.47,7.91,18.0,STAT,,,,,9.1776
2025-03-11 17:48:58-07:00,6.42,353.199,11.781,25.473000000000003,14.508,428.69,7.7,76.6,5.82,9.26,9.51,18.0,STAT,,,,,10.3096
2025-03-11 17:49:59-07:00,6.41,348.744,10.566,22.575,17.592,428.89,7.7,76.7,4.45,7.71,7.97,18.0,STAT,,,,,9.686399999999999
2025-03-11 17:50:59-07:00,6.41,311.85,11.34,22.701,17.483999999999998,428.55,7.7,76.8,4.12,7.05,7.34,17.0,STAT,,,,,9.136800000000001
2025-03-11 17:51:59-07:00,6.42,308.51700000000005,10.719000000000001,24.906,16.392,428.2,7.6,76.8,3.81,7.01,7.39,17.0,STAT,,,,,8.8864
2025-03-11 17:52:59-07:00,6.42,305.60200000000003,13.104000000000001,23.814,16.032,428.48,7.6,76.8,4.56,7.6,8.22,17.0,STAT,,,,,9.2864
2025-03-11 17:53:59-07:00,6.41,308.946,11.511,22.134,16.956,428.82,7.6,77.2,3.99,7.15,7.6,18.0,STAT,,,,,9.1112
2025-03-11 17:54:59-07:00,6.41,321.222,11.07,23.205000000000002,17.784,428.93,7.6,77.0,4.49,7.34,8.45,17.0,STAT,,,,,9.428799999999999
2025-03-11 17:55:59-07:00,6.41,302.13700000000006,11.97,23.7405,15.96,428.43,7.6,76.9,4.29,7.4,7.78,17.0,STAT,,,,,9.112000000000002
2025-03-11 17:56:59-07:00,6.42,286.22,13.392000000000001,23.698500000000003,15.552,428.15,7.6,76.9,3.59,6.46,6.71,16.0,STAT,,,,,8.278400000000001
2025-03-11 17:58:01-07:00,6.41,301.03700000000003,12.429,22.428,14.831999999999999,428.05,7.7,77.1,3.88,6.74,7.54,17.0,STAT,,,,,8.3584
2025-03-11 17:59:01-07:00,6.41,287.683,14.022,22.6695,12.047999999999998,428.56,7.7,77.3,4.08,7.16,7.52,17.0,STAT,,,,,8.1376
2025-03-11 18:00:02-07:00,6.41,271.172,12.996,22.732499999999998,14.328,428.41,7.7,77.0,4.72,6.94,7.25,17.0,STAT,,,,,8.4176
2025-03-11 18:01:02-07:00,6.41,262.43800000000005,11.655,23.2365,15.6,428.14,7.7,76.8,4.95,7.74,8.3,18.0,STAT,,,,,9.312000000000001
2025-03-11 18:02:02-07:00,6.42,257.829,10.520999999999999,24.129,14.268,427.51,7.7,77.1,4.28,7.23,7.83,19.0,STAT,,,,,8.6376
2025-03-11 18:02:57-07:00,6.42,259.259,11.745000000000001,22.974,16.944,427.19,7.8,77.1,3.59,6.97,7.26,18.0,STAT,,,,,8.9648
2025-03-11 18:03:57-07:00,6.42,260.535,10.503,20.454,16.968,427.07,7.8,77.4,4.39,6.73,7.05,18.0,STAT,,,,,8.7776
2025-03-11 18:04:57-07:00,6.42,251.27300000000002,11.501999999999999,20.853,14.843999999999998,426.67,7.8,77.0,3.52,6.53,6.86,18.0,STAT,,,,,8.1928
2025-03-11 18:05:57-07:00,6.46,240.82300000000004,12.492,18.963,17.808,426.24,7.9,76.9,4.09,6.72,6.9,18.0,STAT,,,,,8.9376
2025-03-11 18:06:57-07:00,6.48,242.12100000000004,12.474,21.483,17.712,425.5,7.9,76.6,3.36,6.1,6.37,17.0,STAT,,,,,8.4224
2025-03-11 18:07:59-07:00,6.49,241.86800000000002,10.719000000000001,18.448500000000003,20.136,425.18,7.9,76.6,2.93,5.9,5.99,18.0,STAT,,,,,8.7472
2025-03-11 18:08:59-07:00,6.5,238.79900000000004,11.889000000000001,18.27,19.848,425.06,8.0,76.4,2.82,6.0,6.19,18.0,STAT,,,,,8.7696
2025-03-11 18:09:59-07:00,6.51,235.42200000000003,10.683,18.6795,19.368,425.02,8.0,76.7,3.06,5.79,6.83,19.0,STAT,,,,,8.505600000000001
2025-03-11 18:10:59-07:00,6.52,237.116,12.591000000000001,17.8185,22.776,425.01,8.0,75.8,2.48,5.04,5.72,18.0,STAT,,,,,8.5872
2025-03-11 18:11:59-07:00,6.54,234.98200000000003,12.770999999999999,19.068,22.02,424.85,8.0,75.9,2.62,5.39,5.65,18.0,STAT,,,,,8.716000000000001
2025-03-11 18:13:03-07:00,6.58,231.44000000000003,11.673,16.3905,22.944,424.72,8.0,76.2,2.57,5.43,6.1,18.0,STAT,,,,,8.9328
2025-03-11 18:13:58-07:00,6.59,232.81500000000003,11.637,16.737000000000002,23.148,424.28,8.0,75.7,2.3,4.43,4.96,18.0,STAT,,,,,8.1736
2025-03-11 18:14:58-07:00,6.61,232.23200000000003,11.322000000000001,14.857500000000002,24.528000000000002,424.1,7.9,75.8,2.32,4.23,4.63,18.0,STAT,,,,,8.2896
2025-03-11 18:15:58-07:00,6.62,224.543,11.556000000000001,16.5795,25.212,424.03,7.9,76.1,2.22,4.98,5.62,18.0,STAT,,,,,9.0264
2025-03-11 18:16:59-07:00,6.62,219.81300000000005,11.106,16.779,24.312,424.01,7.9,76.0,2.12,4.04,4.26,18.0,STAT,,,,,8.0944
2025-03-11 18:17:59-07:00,6.65,226.79800000000003,10.413,14.9625,25.331999999999997,423.84,8.0,76.1,2.04,4.11,4.18,19.0,STAT,,,,,8.3544
2025-03-11 18:19:00-07:00,6.68,229.636,11.07,14.5635,25.704,423.3,8.0,75.6,1.95,3.74,4.22,18.0,STAT,,,,,8.132800000000001
2025-03-11 18:20:00-07:00,6.7,226.479,9.891,15.9915,25.907999999999998,423.1,8.0,75.9,1.72,3.37,3.7,19.0,STAT,,,,,7.877599999999999
2025-03-11 18:21:00-07:00,6.71,222.67300000000003,9.504000000000001,14.227500000000001,24.072,423.04,8.0,75.5,1.59,2.7,2.88,20.0,STAT,,,,,6.9744
2025-03-11 18:22:00-07:00,6.72,214.04900000000004,9.702,15.4875,26.124,422.56,8.0,75.6,1.56,2.7,3.01,20.0,STAT,,,,,7.3848
2025-03-11 18:23:00-07:00,6.72,204.787,10.152,14.227500000000001,28.139999999999997,422.2,8.0,75.7,1.71,2.99,3.09,20.0,STAT,,,,,8.02
2025-03-11 18:24:01-07:00,6.73,207.185,9.702,13.9755,28.2,421.84,8.0,75.6,1.8,2.98,3.43,20.0,STAT,,,,,8.024000000000001
2025-03-11 18:25:01-07:00,6.77,206.668,10.386,12.736500000000001,28.416,421.3,8.0,75.2,1.67,2.89,3.4,19.0,STAT,,,,,7.9952000000000005
2025-03-11 18:26:01-07:00,6.79,211.64000000000001,12.195,13.629000000000001,29.639999999999997,420.75,8.0,75.7,1.85,2.68,2.85,18.0,STAT,,,,,8.072
2025-03-11 18:27:01-07:00,6.81,212.38800000000003,12.482999999999999,13.6605,29.028,420.26,7.9,75.5,1.95,2.79,2.85,17.0,STAT,,,,,8.037600000000001
2025-03-11 18:28:01-07:00,6.81,213.95000000000002,12.96,14.416500000000001,26.928,420.09,7.9,75.9,1.98,4.15,4.32,17.0,STAT,,,,,8.7056
2025-03-11 18:29:01-07:00,6.82,215.61100000000002,11.295000000000002,16.5795,26.112000000000002,420.03,8.0,76.1,1.68,4.41,4.47,19.0,STAT,,,,,8.7504
2025-03-11 18:30:01-07:00,6.83,215.80900000000003,10.962,14.700000000000001,26.868,419.94,8.0,76.0,1.84,4.62,4.64,19.0,STAT,,,,,9.0696
2025-03-11 18:31:01-07:00,6.87,218.27300000000002,11.943,14.385,28.836,419.38,8.0,75.8,1.73,4.01,4.61,19.0,STAT,,,,,8.975200000000001
2025-03-11 18:32:02-07:00,6.9,215.52300000000002,11.457,14.395500000000002,26.004,419.19,8.0,76.5,1.96,3.83,4.26,19.0,STAT,,,,,8.264800000000001
2025-03-11 18:33:02-07:00,6.91,212.619,12.843,12.789,27.095999999999997,419.07,8.1,75.7,1.75,3.63,3.99,18.0,STAT,,,,,8.3232
2025-03-11 18:34:03-07:00,6.92,210.001,12.915,12.537,26.171999999999997,419.02,8.1,74.7,1.92,3.15,3.41,20.0,STAT,,,,,7.7544
2025-03-11 18:35:03-07:00,6.93,207.42700000000002,12.537,10.542,28.584,418.51,8.1,74.7,1.75,2.84,3.1,19.0,STAT,,,,,7.9887999999999995
2025-03-11 18:36:03-07:00,6.94,206.85500000000002,10.836,11.8545,26.76,418.5,8.2,74.2,1.68,2.74,2.83,19.0,STAT,,,,,7.5440000000000005
2025-03-11 18:37:03-07:00,6.98,207.54800000000003,11.484,14.059500000000002,26.220000000000002,418.4,8.1,74.6,1.37,2.88,2.9,19.0,STAT,,,,,7.548
2025-03-11 18:38:03-07:00,7.0,208.681,11.34,14.700000000000001,25.512,418.79,8.2,75.1,1.86,3.55,4.03,19.0,STAT,,,,,7.9424
2025-03-11 18:39:02-07:00,7.02,205.293,10.863000000000001,15.015,24.876,418.93,8.2,75.2,1.93,2.93,3.09,19.0,STAT,,,,,7.319200000000001
2025-03-11 18:40:02-07:00,7.02,205.887,9.629999999999999,14.2695,24.66,418.97,8.2,75.2,1.98,3.31,3.36,19.0,STAT,,,,,7.58
2025-03-11 18:41:03-07:00,7.03,212.04700000000003,10.089,10.8885,27.528000000000002,418.99,8.2,75.0,1.86,3.68,4.06,20.0,STAT,,,,,8.449600000000002
2025-03-11 18:42:03-07:00,7.05,231.09900000000002,10.413,11.97,28.38,419.0,8.2,75.4,1.81,3.96,4.75,20.0,STAT,,,,,8.844000000000001
2025-03-11 18:43:03-07:00,7.09,230.637,8.973,10.6575,30.179999999999996,419.0,8.3,74.7,1.92,3.48,3.75,21.0,STAT,,,,,8.82
2025-03-11 18:44:04-07:00,7.11,220.836,10.206,13.2825,26.628,419.0,8.3,75.1,1.95,3.4,3.62,20.0,STAT,,,,,8.0456
2025-03-11 18:45:04-07:00,7.12,243.30900000000003,10.458,14.217,23.352,419.0,8.3,75.3,2.05,3.49,3.65,20.0,STAT,,,,,7.462400000000001
2025-03-11 18:46:04-07:00,7.13,248.75400000000002,11.574,12.18,25.907999999999998,419.0,8.3,75.0,2.05,3.36,3.72,19.0,STAT,,,,,7.8696
2025-03-11 18:47:04-07:00,7.13,241.901,12.528,12.600000000000001,24.276,419.0,8.4,74.4,2.02,3.61,3.81,19.0,STAT,,,,,7.7432
2025-03-11 18:48:04-07:00,7.17,227.32600000000002,12.546,14.07,25.068,419.0,8.4,73.9,1.87,3.61,3.8,19.0,STAT,,,,,7.9016
2025-03-11 18:49:03-07:00,7.2,224.14700000000002,12.33,16.212,25.308,419.0,8.3,73.6,1.96,3.11,3.17,20.0,STAT,,,,,7.5496
2025-03-11 18:50:04-07:00,7.21,210.595,12.663,19.1625,22.812,419.3,8.3,74.1,1.99,2.9,3.16,19.0,STAT,,,,,6.8824000000000005
2025-03-11 18:51:04-07:00,7.22,207.46,13.428,17.860500000000002,23.220000000000002,419.19,8.3,74.3,1.71,3.03,3.34,20.0,STAT,,,,,7.068000000000001
2025-03-11 18:52:04-07:00,7.22,205.942,11.538,17.472,24.912000000000003,419.52,8.3,74.1,1.85,3.2,3.3,20.0,STAT,,,,,7.5424000000000015
2025-03-11 18:53:04-07:00,7.23,206.437,11.853,17.6505,24.179999999999996,419.64,8.3,74.0,1.61,2.91,2.94,20.0,STAT,,,,,7.164
2025-03-11 18:54:05-07:00,7.23,203.401,11.934,17.209500000000002,25.068,419.81,8.3,74.3,1.54,2.9,2.91,20.0,STAT,,,,,7.333600000000001
2025-03-11 18:55:05-07:00,7.23,202.88400000000001,12.15,17.3775,22.656,419.53,8.3,74.4,1.85,3.28,3.28,19.0,STAT,,,,,7.155200000000001
2025-03-11 18:56:05-07:00,7.23,199.77100000000004,10.206,14.668500000000002,24.996,419.19,8.3,74.0,1.55,3.16,3.71,20.0,STAT,,,,,7.527200000000001
2025-03-11 18:57:05-07:00,7.23,199.49600000000004,10.584,13.334999999999999,26.652,419.07,8.3,73.6,1.71,3.03,3.29,20.0,STAT,,,,,7.7544
2025-03-11 18:58:05-07:00,7.24,203.192,9.657,15.162,28.487999999999996,419.02,8.2,73.7,1.87,3.05,3.14,21.0,STAT,,,,,8.137599999999999
2025-03-11 18:59:05-07:00,7.26,202.80700000000002,12.312,17.587500000000002,24.371999999999996,419.01,8.2,74.4,1.79,2.93,2.96,19.0,STAT,,,,,7.2184
2025-03-11 19:00:06-07:00,7.28,198.55,11.565,15.2355,26.844,419.0,8.2,73.4,1.56,2.79,2.8,20.0,STAT,,,,,7.6008000000000004
2025-03-11 19:01:06-07:00,7.27,196.779,11.169,15.6975,26.976,418.65,8.2,73.4,1.76,3.18,3.19,19.0,STAT,,,,,7.9392000000000005
2025-03-11 19:02:06-07:00,7.25,211.36500000000004,9.063,14.931000000000001,25.295999999999996,418.26,8.2,74.5,1.34,2.24,2.55,21.0,STAT,,,,,6.8512
2025-03-11 19:03:06-07:00,7.24,215.567,10.620000000000001,14.763000000000002,26.171999999999997,418.74,8.2,74.3,1.5,2.84,2.94,19.0,STAT,,,,,7.506399999999999
2025-03-11 19:04:06-07:00,7.24,209.96800000000002,11.178,13.4715,27.479999999999997,418.65,8.1,73.5,1.31,3.3,3.33,20.0,STAT,,,,,8.136
2025-03-11 19:05:06-07:00,7.23,208.461,9.999,16.317,27.323999999999998,418.38,8.0,74.0,1.41,2.96,2.97,21.0,STAT,,,,,7.832800000000001
2025-03-11 19:06:06-07:00,7.23,205.75500000000002,12.770999999999999,16.180500000000002,28.692,418.64,7.9,74.2,1.6,2.83,2.83,18.0,STAT,,,,,8.002400000000002
2025-03-11 19:07:06-07:00,7.23,204.303,12.303,18.7635,25.355999999999998,418.87,7.9,74.7,1.83,2.86,3.48,18.0,STAT,,,,,7.3591999999999995
2025-03-11 19:08:07-07:00,7.23,207.06400000000002,13.284,18.0285,25.26,418.95,7.9,74.8,2.21,4.01,4.21,18.0,STAT,,,,,8.260000000000002
2025-03-11 19:09:07-07:00,7.22,210.15500000000003,11.645999999999999,18.3645,27.06,418.98,7.9,75.1,2.24,3.77,4.0,18.0,STAT,,,,,8.428
2025-03-11 19:10:08-07:00,7.22,213.862,11.043,16.5795,27.371999999999996,418.99,7.9,75.1,2.08,4.55,4.76,19.0,STAT,,,,,9.1144
2025-03-11 19:11:08-07:00,7.22,205.601,10.179,13.629000000000001,30.131999999999998,419.0,7.9,74.4,1.98,3.52,3.59,20.0,STAT,,,,,8.8424
2025-03-11 19:12:08-07:00,7.22,196.68000000000004,10.629000000000001,12.159,31.523999999999997,419.0,7.9,74.3,1.17,2.52,2.54,20.0,STAT,,,,,8.3208
2025-03-11 19:13:08-07:00,7.21,187.50600000000003,10.035,12.159,32.304,418.42,7.9,74.2,1.05,1.83,2.1,20.0,STAT,,,,,7.924800000000001
2025-03-11 19:14:08-07:00,7.21,186.318,11.664000000000001,13.114500000000001,29.495999999999995,417.85,7.9,74.1,0.72,1.51,1.75,19.0,STAT,,,,,7.1072
2025-03-11 19:15:03-07:00,7.21,200.86,11.556000000000001,12.558000000000002,33.348,417.39,7.9,74.0,0.91,2.09,2.17,20.0,STAT,,,,,8.3416
2025-03-11 19:16:03-07:00,7.21,195.30500000000004,11.142000000000001,12.6105,32.808,417.14,7.9,73.8,0.93,1.62,1.65,19.0,STAT,,,,,7.857600000000001
2025-03-11 19:17:04-07:00,7.21,185.93300000000002,10.8,11.739,34.571999999999996,417.05,7.8,73.3,0.87,1.38,1.39,20.0,STAT,,,,,8.0184
2025-03-11 19:18:04-07:00,7.2,181.115,9.441,12.4635,36.216,416.56,7.9,73.5,0.76,1.45,1.48,20.0,STAT,,,,,8.4032
2025-03-11 19:19:04-07:00,7.2,182.66600000000003,12.555,10.153500000000001,36.288,416.36,7.8,72.8,0.56,1.37,1.38,18.0,STAT,,,,,8.3536
2025-03-11 19:20:05-07:00,7.2,178.94800000000004,11.268,12.736500000000001,33.924,416.13,7.8,73.5,0.39,0.91,0.91,19.0,STAT,,,,,7.5128
2025-03-11 19:21:05-07:00,7.2,174.086,9.747,12.8625,34.476,415.5,7.9,74.3,0.49,0.86,0.86,20.0,STAT,,,,,7.5832
2025-03-11 19:22:05-07:00,7.21,175.109,12.024,10.605,36.576,415.18,7.9,74.1,0.21,0.65,0.65,19.0,STAT,,,,,7.8352
2025-03-11 19:23:05-07:00,7.21,181.17000000000002,13.122,11.8125,35.268,414.91,7.9,73.9,0.22,0.82,0.82,19.0,STAT,,,,,7.7096
2025-03-11 19:24:05-07:00,7.21,180.88400000000001,8.784,15.1725,34.212,414.32,7.9,74.9,0.26,1.04,1.27,21.0,STAT,,,,,7.674400000000001
2025-03-11 19:25:06-07:00,7.22,178.83800000000002,9.072000000000001,12.6945,33.216,414.41,8.0,74.8,0.24,1.01,1.43,20.0,STAT,,,,,7.4512
2025-03-11 19:26:06-07:00,7.22,185.55900000000003,10.512,12.4635,32.352,414.56,8.1,74.7,0.52,1.32,1.46,20.0,STAT,,,,,7.5264
2025-03-11 19:27:06-07:00,7.23,188.62800000000001,9.936,11.3925,32.76,414.65,8.2,74.6,0.69,1.55,1.6,21.0,STAT,,,,,7.792
2025-03-11 19:28:06-07:00,7.23,194.90900000000002,9.81,14.259,29.759999999999998,414.88,8.2,75.0,1.29,2.38,2.44,22.0,STAT,,,,,7.856
2025-03-11 19:29:06-07:00,7.24,198.71500000000003,12.879000000000001,14.0175,28.631999999999998,414.96,8.2,74.7,1.38,2.23,2.28,20.0,STAT,,,,,7.5104
2025-03-11 19:30:07-07:00,7.29,196.328,10.773000000000001,13.314,27.444,414.99,8.3,74.1,1.14,1.73,1.75,21.0,STAT,,,,,6.872800000000001
2025-03-11 19:31:07-07:00,7.3,193.952,11.367,12.495000000000001,30.744,414.99,8.3,73.4,1.04,1.55,1.56,20.0,STAT,,,,,7.388800000000001
2025-03-11 19:32:07-07:00,7.32,192.50000000000003,10.134,12.725999999999999,31.644,415.0,8.3,74.1,1.02,1.7,1.7,21.0,STAT,,,,,7.6888000000000005
2025-03-11 19:33:08-07:00,7.33,196.46,11.835,11.8755,32.292,415.0,8.2,73.2,0.81,1.52,1.52,20.0,STAT,,,,,7.674400000000001
2025-03-11 19:34:08-07:00,7.33,191.24600000000004,12.744,11.004000000000001,32.388,415.0,8.2,72.9,0.94,1.8,1.93,20.0,STAT,,,,,7.9176
2025-03-11 19:35:08-07:00,7.36,185.41600000000003,13.779,10.857000000000001,31.668,415.0,8.3,73.0,0.67,1.28,1.33,19.0,STAT,,,,,7.357600000000001
2025-03-11 19:36:08-07:00,7.39,180.917,11.727,10.941,32.412,415.0,8.3,73.0,0.72,1.37,1.57,19.0,STAT,,,,,7.5784
